05/02/2016,IR_SWAP/RATE/EUR/2D/1D/6Y,-0.000663
05/02/2016,IR_SWAP/RATE/EUR/2D/1D/7Y,0.000506
05/02/2016,IR_SWAP/RATE/EUR/2D/1D/8Y,0.001668
05/02/2016,IR_SWAP/RATE/EUR/2D/1D/9Y,0.002792
05/02/2016,IR_SWAP/RATE/EUR/2D/1D/10Y,0.003885
05/02/2016,IR_SWAP/RATE/EUR/2D/1D/11Y,0.004756
05/02/2016,IR_SWAP/RATE/EUR/2D/1D/12Y,0.005534
05/02/2016,IR_SWAP/RATE/EUR/2D/1D/1Y3M,-0.003315
05/02/2016,IR_SWAP/RATE/EUR/2D/1D/15Y,0.007364
05/02/2016,IR_SWAP/RATE/EUR/2D/1D/1Y6M,-0.003327
05/02/2016,IR_SWAP/RATE/EUR/2D/1D/20Y,0.008899
05/02/2016,IR_SWAP/RATE/EUR/2D/1D/1Y9M,-0.003356
05/02/2016,IR_SWAP/RATE/EUR/2D/1D/25Y,0.009418
05/02/2016,IR_SWAP/RATE/EUR/2D/1D/30Y,0.009692
05/02/2016,IR_SWAP/RATE/EUR/2D/1D/40Y,0.009853
05/02/2016,IR_SWAP/RATE/EUR/2D/1D/50Y,0.009208
05/02/2016,IR_SWAP/RATE/EUR/2D/1M/1Y,-0.003083
05/02/2016,IR_SWAP/RATE/EUR/2D/1M/2M,-0.001898
05/02/2016,IR_SWAP/RATE/EUR/2D/1M/2Y,-0.003363
05/02/2016,IR_SWAP/RATE/EUR/2D/1M/3M,-0.001977
05/02/2016,IR_SWAP/RATE/EUR/2D/1M/3Y,-0.003146
05/02/2016,IR_SWAP/RATE/EUR/2D/1M/4M,-0.002287
05/02/2016,IR_SWAP/RATE/EUR/2D/1M/4Y,-0.002406
05/02/2016,IR_SWAP/RATE/EUR/2D/1M/5M,-0.002382
05/02/2016,IR_SWAP/RATE/EUR/2D/1M/5Y,-0.001558
05/02/2016,IR_SWAP/RATE/EUR/2D/1M/6M,-0.00255
05/02/2016,IR_SWAP/RATE/EUR/2D/1M/6Y,-0.000593
05/02/2016,IR_SWAP/RATE/EUR/2D/1M/7M,-0.002616
05/02/2016,IR_SWAP/RATE/EUR/2D/1M/7Y,0.000666
05/02/2016,IR_SWAP/RATE/EUR/2D/1M/8M,-0.002705
05/02/2016,IR_SWAP/RATE/EUR/2D/1M/8Y,0.002007
05/02/2016,IR_SWAP/RATE/EUR/2D/1M/9M,-0.002734
05/02/2016,IR_SWAP/RATE/EUR/2D/1M/9Y,0.002993
05/02/2016,IR_SWAP/RATE/EUR/2D/1M/10M,-0.002886
05/02/2016,IR_SWAP/RATE/EUR/2D/1M/10Y,0.004093
05/02/2016,IR_SWAP/RATE/EUR/2D/1M/11M,-0.002983
05/02/2016,IR_SWAP/RATE/EUR/2D/1M/12Y,0.005803
05/02/2016,IR_SWAP/RATE/EUR/2D/1M/15Y,0.007615
05/02/2016,IR_SWAP/RATE/EUR/2D/1M/20Y,0.009258
05/02/2016,IR_SWAP/RATE/EUR/2D/1M/25Y,0.009857
05/02/2016,IR_SWAP/RATE/EUR/2D/1M/30Y,0.010028
05/02/2016,IR_SWAP/RATE/EUR/2D/1M/40Y,0.010066
05/02/2016,IR_SWAP/RATE/EUR/2D/1M/50Y,0.009593
05/02/2016,FRA/RATE/EUR/1M/3M,-0.001243
05/02/2016,FRA/RATE/EUR/2M/3M,-0.001581
05/02/2016,FRA/RATE/EUR/3M/3M,-0.001747
05/02/2016,FRA/RATE/EUR/4M/3M,-0.001931
05/02/2016,FRA/RATE/EUR/5M/3M,-0.002017
05/02/2016,FRA/RATE/EUR/6M/3M,-0.001932
05/02/2016,FRA/RATE/EUR/9M/3M,-0.002237
05/02/2016,FRA/RATE/EUR/1Y/3M,-0.002102
05/02/2016,IR_SWAP/RATE/EUR/2D/3M/1Y,-0.001723
05/02/2016,IR_SWAP/RATE/EUR/2D/3M/2Y,-0.001808
05/02/2016,IR_SWAP/RATE/EUR/2D/3M/3Y,-0.001469
05/02/2016,IR_SWAP/RATE/EUR/2D/3M/4Y,-0.000782
05/02/2016,IR_SWAP/RATE/EUR/2D/3M/5Y,0.000103
05/02/2016,IR_SWAP/RATE/EUR/2D/3M/6Y,0.001133
05/02/2016,IR_SWAP/RATE/EUR/2D/3M/7Y,0.002233
05/02/2016,IR_SWAP/RATE/EUR/2D/3M/8Y,0.003595
05/02/2016,IR_SWAP/RATE/EUR/2D/3M/9Y,0.004556
05/02/2016,IR_SWAP/RATE/EUR/2D/3M/10Y,0.005694
05/02/2016,IR_SWAP/RATE/EUR/2D/3M/12Y,0.007392
05/02/2016,IR_SWAP/RATE/EUR/2D/3M/15Y,0.009215
05/02/2016,IR_SWAP/RATE/EUR/2D/3M/20Y,0.010403
05/02/2016,IR_SWAP/RATE/EUR/2D/3M/25Y,0.010961
05/02/2016,IR_SWAP/RATE/EUR/2D/3M/30Y,0.011011
05/02/2016,IR_SWAP/RATE/EUR/2D/3M/40Y,0.010828
05/02/2016,IR_SWAP/RATE/EUR/2D/3M/50Y,0.010281
05/02/2016,FRA/RATE/EUR/1M/6M,0.011261
05/02/2016,FRA/RATE/EUR/2M/6M,0.011993
05/02/2016,FRA/RATE/EUR/3M/6M,0.012672
05/02/2016,FRA/RATE/EUR/4M/6M,0.0135
05/02/2016,FRA/RATE/EUR/5M/6M,0.014611
05/02/2016,FRA/RATE/EUR/6M/6M,0.015478
05/02/2016,FRA/RATE/EUR/12M/6M,0.02031
05/02/2016,MM/RATE/EUR/0D/1D,-0.001122
05/02/2016,MM/RATE/EUR/2D/1M,-0.000357
05/02/2016,MM/RATE/EUR/2D/1W,-0.000556
05/02/2016,MM/RATE/EUR/0D/2D,-0.001217
05/02/2016,MM/RATE/EUR/2D/2M,-0.000225
05/02/2016,MM/RATE/EUR/2D/2W,-0.000576
05/02/2016,MM/RATE/EUR/2D/3M,-0.000123
05/02/2016,MM/RATE/EUR/2D/3W,-0.001886
05/02/2016,MM/RATE/EUR/2D/4M,4.7e-05
05/02/2016,MM/RATE/EUR/2D/5M,0.000241
05/02/2016,MM/RATE/EUR/2D/6M,0.000246
05/02/2016,MM/RATE/EUR/2D/7M,0.000259
05/02/2016,MM/RATE/EUR/2D/8M,0.000271
05/02/2016,MM/RATE/EUR/2D/9M,0.000294
05/02/2016,MM/RATE/EUR/2D/10M,0.000311
05/02/2016,MM/RATE/EUR/2D/11M,0.00032
05/02/2016,MM/RATE/EUR/2D/1Y,0.000334
05/02/2016,FRA/RATE/EUR/1M/6M,-6.1e-05
05/02/2016,FRA/RATE/EUR/2M/6M,-0.000345
05/02/2016,FRA/RATE/EUR/3M/6M,-0.000589
05/02/2016,FRA/RATE/EUR/4M/6M,-0.000629
05/02/2016,FRA/RATE/EUR/5M/6M,-0.000671
05/02/2016,FRA/RATE/EUR/6M/6M,-0.000694
05/02/2016,FRA/RATE/EUR/12M/6M,-0.000706
05/02/2016,IR_SWAP/RATE/EUR/2D/6M/2Y,-0.000466
05/02/2016,IR_SWAP/RATE/EUR/2D/6M/3Y,-0.000156
05/02/2016,IR_SWAP/RATE/EUR/2D/6M/4Y,0.00063
05/02/2016,IR_SWAP/RATE/EUR/2D/6M/5Y,0.001522
05/02/2016,IR_SWAP/RATE/EUR/2D/6M/6Y,0.002481
05/02/2016,IR_SWAP/RATE/EUR/2D/6M/7Y,0.003689
05/02/2016,IR_SWAP/RATE/EUR/2D/6M/8Y,0.004815
05/02/2016,IR_SWAP/RATE/EUR/2D/6M/9Y,0.005884
05/02/2016,IR_SWAP/RATE/EUR/2D/6M/10Y,0.006948
05/02/2016,IR_SWAP/RATE/EUR/2D/6M/11Y,0.007614
05/02/2016,IR_SWAP/RATE/EUR/2D/6M/12Y,0.008324
05/02/2016,IR_SWAP/RATE/EUR/2D/6M/13Y,0.008966
05/02/2016,IR_SWAP/RATE/EUR/2D/6M/14Y,0.009591
05/02/2016,IR_SWAP/RATE/EUR/2D/6M/15Y,0.009959
05/02/2016,IR_SWAP/RATE/EUR/2D/6M/16Y,0.010385
05/02/2016,IR_SWAP/RATE/EUR/2D/6M/17Y,0.010706
05/02/2016,IR_SWAP/RATE/EUR/2D/6M/18Y,0.010931
05/02/2016,IR_SWAP/RATE/EUR/2D/6M/19Y,0.011189
05/02/2016,IR_SWAP/RATE/EUR/2D/6M/20Y,0.011244
05/02/2016,IR_SWAP/RATE/EUR/2D/6M/21Y,0.011529
05/02/2016,IR_SWAP/RATE/EUR/2D/6M/22Y,0.011633
05/02/2016,IR_SWAP/RATE/EUR/2D/6M/23Y,0.011589
